,amazon_index,filename,title,author,category_id,category,meta
2251,670910236,0670910236.jpg,"Priestess of Avalon (Avalon, Book 4)",Marion Zimmer Bradley,24,Science Fiction & Fantasy,"{'ISBN-13': '9780670910236', 'Title': 'Priestess Of Avalon', 'Authors': ['Marion Zimmer Bradley', 'Diana L. Paxson'], 'Publisher': 'Viking Adult', 'Year': '2001', 'Language': 'en'}"
2252,1484892399,1484892399.jpg,Yseult: A Tale of Love in the Age of King Arthur (The Pendragon Chronicles) (Volume 1),Ruth Nestvold,24,Science Fiction & Fantasy,"{'ISBN-13': '9781484892398', 'Title': 'Yseult: A Tale Of Love In The Age Of King Arthur', 'Authors': ['Ruth Nestvold'], 'Publisher': 'Red Dragon Books', 'Year': '', 'Language': 'en'}"
2253,743440323,0743440323.jpg,The Iron Grail (Merlin Codex),Robert Holdstock,24,Science Fiction & Fantasy,"{'ISBN-13': '9780765349873', 'Title': 'The Iron Grail', 'Authors': ['Robert Holdstock'], 'Publisher': 'Macmillan', 'Year': '2005', 'Language': 'en'}"
2254,312862830,0312862830.jpg,The Broken Sword,Molly Cochran,24,Science Fiction & Fantasy,"{'ISBN-13': '9781504054959', 'Title': 'The Broken Sword', 'Authors': ['Poul Anderson'], 'Publisher': 'Open Road Media Science & Fantasy', 'Year': '2018', 'Language': 'en'}"
2255,61073407,0061073407.jpg,The Serpent and the Grail,A. A. Attanasio,24,Science Fiction & Fantasy,"{'ISBN-13': '9781521195611', 'Title': 'The Serpent And The Grail', 'Authors': ['A. A. Attanasio'], 'Publisher': '', 'Year': '2017', 'Language': 'en'}"
2256,345444019,0345444019.jpg,The Raven Warrior (Tales of Guinevere),Alice Borchardt,24,Science Fiction & Fantasy,"{'ISBN-13': '9780345444028', 'Title': 'The Raven Warrior', 'Authors': ['Alice Borchardt'], 'Publisher': 'Ballantine Books', 'Year': '2004', 'Language': 'en'}"
2257,804178453,0804178453.jpg,Half a War (Shattered Sea),Joe Abercrombie,24,Science Fiction & Fantasy,"{'ISBN-13': '9780804178464', 'Title': 'Half A War', 'Authors': ['Joe Abercrombie'], 'Publisher': 'Del Rey', 'Year': '2016', 'Language': 'en'}"
2258,804178410,0804178410.jpg,Half a King (Shattered Sea),Joe Abercrombie,24,Science Fiction & Fantasy,"{'ISBN-13': '9780804178419', 'Title': 'Half A King', 'Authors': ['Joe Abercrombie'], 'Publisher': 'Del Rey Books', 'Year': '2015', 'Language': 'en'}"
2259,988701707,0988701707.jpg,The Little People: A Native American Fantasy Adventure,Michael Paul Howard,24,Science Fiction & Fantasy,"{'ISBN-13': '9780988701700', 'Title': 'The Little People - A Native American Fantasy Adventure', 'Authors': ['Michael Howard'], 'Publisher': 'Little People', 'Year': '2012', 'Language': 'en'}"
2260,553392425,0553392425.jpg,Fool's Assassin: Book One of the Fitz and the Fool Trilogy,Robin Hobb,24,Science Fiction & Fantasy,"{'ISBN-13': '9780007444205', 'Title': ""Fool's Assassin"", 'Authors': ['Robin Hobb'], 'Publisher': 'Voyager', 'Year': '2015', 'Language': 'en'}"
2261,553392913,0553392913.jpg,Fool's Assassin: Book I of the Fitz and the Fool Trilogy,Robin Hobb,24,Science Fiction & Fantasy,"{'ISBN-13': '9780553392913', 'Title': ""Fool's Assassin - Book One Of The Fitz And The Fool Trilogy"", 'Authors': [''], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2262,1477820884,1477820884.jpg,The Mermaid's Sister,Carrie Anne Noble,24,Science Fiction & Fantasy,"{'ISBN-13': '9781477820889', 'Title': ""The Mermaid's Sister"", 'Authors': ['Carrie Anne Noble'], 'Publisher': 'Skyscape', 'Year': '2015', 'Language': 'en'}"
2263,996242023,0996242023.jpg,Ascenders: High School for the Recently Deceased (Ascenders Saga) (Volume 1),C.L. Gaber,24,Science Fiction & Fantasy,"{'ISBN-13': '9780996242028', 'Title': 'Ascenders - High School Of The Recently Departed (Book One)', 'Authors': ['C. L. Gaber'], 'Publisher': '', 'Year': '2017', 'Language': 'en'}"
2264,615896383,0615896383.jpg,The Dark Passenger,Joshua Thomas,24,Science Fiction & Fantasy,"{'ISBN-13': '9780615896380', 'Title': 'The Dark Passenger', 'Authors': ['Joshua Thomas'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
2265,1476760047,1476760047.jpg,Magnificent Vibration: A Novel,Rick Springfield,24,Science Fiction & Fantasy,"{'ISBN-13': '9781476758909', 'Title': 'Magnificent Vibration - A Novel', 'Authors': ['Rick Springfield'], 'Publisher': 'Simon and Schuster', 'Year': '2014', 'Language': 'en'}"
2266,1629893471,1629893471.jpg,The Ritual of the Four,Carla Trueheart,24,Science Fiction & Fantasy,"{'ISBN-13': '9781629893471', 'Title': 'The Ritual Of The Four', 'Authors': ['Carla Trueheart'], 'Publisher': 'World Castle Publishing, LLC', 'Year': '2015', 'Language': 'en'}"
2267,373779526,0373779526.jpg,The Beautiful Ashes (A Broken Destiny Novel),Jeaniene Frost,24,Science Fiction & Fantasy,"{'ISBN-13': '9780373779529', 'Title': 'The Beautiful Ashes', 'Authors': ['Jeaniene Frost'], 'Publisher': 'HQN Books', 'Year': '2015', 'Language': 'en'}"
2268,1508621314,1508621314.jpg,The Axe and the Throne (Bounds of Redemption) (Volume 1),M. D. Ireman,24,Science Fiction & Fantasy,"{'ISBN-13': '9781523483228', 'Title': 'The Axe And The Throne', 'Authors': ['M. D. Ireman'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2016', 'Language': 'en'}"
2269,345484223,0345484223.jpg,The Measure of the Magic: Legends of Shannara (Pre-Shannara: Legends of Shannara),Terry Brooks,24,Science Fiction & Fantasy,"{'ISBN-13': '9780345484222', 'Title': 'The Measure Of The Magic', 'Authors': ['Terry Brooks'], 'Publisher': 'Del Rey Books', 'Year': '2012', 'Language': 'en'}"
2270,1478731842,1478731842.jpg,A Spark of Magic: Chosen Saga Book One,J. L. Clayton,24,Science Fiction & Fantasy,"{'ISBN-13': '9781478731849', 'Title': 'A Spark Of Magic - Chosen Saga Book One', 'Authors': ['J. L. Clayton'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
2271,990892336,0990892336.jpg,Elvenwood: Blackthorne Forest Book 2 (Blackthorne Forest: 2),Claire C. Fogel,24,Science Fiction & Fantasy,"{'ISBN-13': '9780990892335', 'Title': 'Elvenwood - Blackthorne Forest', 'Authors': [''], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2272,316264318,0316264318.jpg,Wake of Vultures (The Shadow),Lila Bowen,24,Science Fiction & Fantasy,"{'ISBN-13': '9780316264297', 'Title': 'Wake Of Vultures', 'Authors': ['Lila Bowen'], 'Publisher': 'Orbit', 'Year': '2016', 'Language': 'en'}"
2273,993910297,0993910297.jpg,Reap the Shadows (Steel & Stone) (Volume 4),Annette Marie,24,Science Fiction & Fantasy,"{'ISBN-13': '9781988153469', 'Title': 'Reap The Shadows', 'Authors': ['Annette Marie'], 'Publisher': 'Steel & Stone', 'Year': '2015', 'Language': 'en'}"
2274,345484193,0345484193.jpg,Bearers of the Black Staff: Legends of Shannara (Pre-Shannara: Legends of Shannara),Terry Brooks,24,Science Fiction & Fantasy,"{'ISBN-13': '9780345484192', 'Title': 'Bearers Of The Black Staff', 'Authors': ['Terry Brooks'], 'Publisher': 'Random House Digital, Inc.', 'Year': '2011', 'Language': 'en'}"
2275,061580425X,061580425X.jpg,Provex City (Lorne Family Vault) (Volume 1),Michael Pierce,24,Science Fiction & Fantasy,"{'ISBN-13': '9780615804255', 'Title': 'Provex City - Lorne Family Vault', 'Authors': ['Michael Pierce'], 'Publisher': 'Parousiasix Publishing', 'Year': '2012', 'Language': 'en'}"
2276,985805889,0985805889.jpg,Song of the Summer King (The Summer King Chronicles) (Volume 1),Jess E. Owen,24,Science Fiction & Fantasy,"{'ISBN-13': '9780985805883', 'Title': 'A Shard Of Sun - Book III Of The Summer King Chronicles', 'Authors': ['Jess E. Owen'], 'Publisher': 'Five Elements Press', 'Year': '2015', 'Language': 'en'}"
2277,316302686,0316302686.jpg,Skyborn (Seraphim),David Dalglish,24,Science Fiction & Fantasy,"{'ISBN-13': '9780316302685', 'Title': 'Skyborn', 'Authors': ['David Dalglish'], 'Publisher': 'Orbit', 'Year': '2015', 'Language': 'en'}"
2278,1514193159,1514193159.jpg,Dawn of Wonder (The Wakening) (Volume 1),Jonathan Renshaw,24,Science Fiction & Fantasy,"{'ISBN-13': '9781514193150', 'Title': 'Dawn Of Wonder', 'Authors': ['Jonathan Renshaw'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2279,1503944557,1503944557.jpg,Lumière (The Illumination Paradox),Jacqueline E. Garlick,24,Science Fiction & Fantasy,"{'ISBN-13': '9781503944558', 'Title': 'Lumiere', 'Authors': ['Jacqueline Garlick'], 'Publisher': ""Amazon Children's Publishing"", 'Year': '2015', 'Language': 'en'}"
2280,B00EA00H9K,B00EA00H9K.jpg,Into That Forest,Louis Nowra,24,Science Fiction & Fantasy,"{'ISBN-13': '9781477817254', 'Title': 'Into That Forest', 'Authors': ['Louis Nowra'], 'Publisher': 'Amazon Childrens Publishing', 'Year': '2013', 'Language': 'en'}"
2281,099258020X,099258020X.jpg,The Shadow Of What Was Lost (The Licanius Trilogy) (Volume 1),James Islington,24,Science Fiction & Fantasy,"{'ISBN-13': '9780316274074', 'Title': 'The Shadow Of What Was Lost', 'Authors': ['James Islington'], 'Publisher': 'Orbit', 'Year': '2017', 'Language': 'en'}"
2282,62407244,0062407244.jpg,A Crucible of Souls: Book One of the Sorcery Ascendant Sequence,Mitchell Hogan,24,Science Fiction & Fantasy,"{'ISBN-13': '9780062407269', 'Title': 'A Crucible Of Souls - Book One Of The Sorcery Ascendant Sequence', 'Authors': ['Mitchell Hogan'], 'Publisher': 'HarperCollins', 'Year': '2015', 'Language': 'en'}"
2283,1517724023,1517724023.jpg,Kin of Kings (The Kin of Kings) (Volume 1),B.T. Narro,24,Science Fiction & Fantasy,"{'ISBN-13': '9781517724023', 'Title': 'Kin Of Kings', 'Authors': ['B. T. Narro'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2284,1499604890,1499604890.jpg,The Oath Saga: Winter's Frost (Volume 2),Karlie Mavre,24,Science Fiction & Fantasy,"{'ISBN-13': '9781499604894', 'Title': ""The Oath Saga: Winter's Frost"", 'Authors': ['Karlie Mavre'], 'Publisher': 'Createspace Independent Pub', 'Year': '2014', 'Language': 'en'}"
2285,1512312770,1512312770.jpg,Pure of Heart,Christopher Greyson,24,Science Fiction & Fantasy,"{'ISBN-13': '9781512312775', 'Title': 'Pure Of Heart', 'Authors': ['Christopher Greyson'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
2286,1101903511,1101903511.jpg,Eleanor: A Novel,Jason Gurley,24,Science Fiction & Fantasy,"{'ISBN-13': '9781101903537', 'Title': 'Eleanor', 'Authors': ['Jason Gurley'], 'Publisher': 'Broadway Books', 'Year': '2017', 'Language': 'en'}"
2287,441020895,0441020895.jpg,Troubled Waters (An Elemental Blessings Novel),Sharon Shinn,24,Science Fiction & Fantasy,"{'ISBN-13': '9780441020898', 'Title': 'Troubled Waters', 'Authors': ['Sharon Shinn'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
2288,1941208371,1941208371.jpg,The Chronicles of Dragon Collection,Craig Halloran,24,Science Fiction & Fantasy,"{'ISBN-13': '9781946218438', 'Title': 'The Chronicles Of Dragon Collection (Series 1, Books 1-10)', 'Authors': ['Craig Halloran'], 'Publisher': '', 'Year': '2017', 'Language': 'en'}"
2289,1609104994,1609104994.jpg,"What If? - Jeremy Shuttle Adventures, Book One",Jeffrey M. Daniels,24,Science Fiction & Fantasy,"{'ISBN-13': '9781609104993', 'Title': 'What If? - Jeremy Shuttle Adventures, Book One', 'Authors': ['Jeffrey M. Daniels'], 'Publisher': 'Booklocker.Com Incorporated', 'Year': '2010', 'Language': 'en'}"
2290,075640746X,075640746X.jpg,Changes: Volume Three of the Collegium Chronicles (A Valdemar Novel),Mercedes Lackey,24,Science Fiction & Fantasy,"{'ISBN-13': '9780756407469', 'Title': 'Changes', 'Authors': ['Mercedes Lackey'], 'Publisher': 'DAW Hardcover', 'Year': '2012', 'Language': 'en'}"
2291,1931520763,1931520763.jpg,A Stranger in Olondria: a novel,Sofia Samatar,24,Science Fiction & Fantasy,"{'ISBN-13': '9781931520768', 'Title': 'A Stranger In Olondria - A Novel', 'Authors': ['Sofia Samatar'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
2292,692259015,0692259015.jpg,Bound by Duty (Bound Series) (Volume 1),Stormy Smith,24,Science Fiction & Fantasy,"{'ISBN-13': '9780692259016', 'Title': 'Bound By Duty', 'Authors': ['Stormy Smith'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
2293,989880761,0989880761.jpg,The Betrayal of Renegade X (Volume 3),Chelsea M. Campbell,24,Science Fiction & Fantasy,"{'ISBN-13': '9780989880763', 'Title': 'The Betrayal Of Renegade X', 'Authors': ['Chelsea M. Campbell'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2294,1937512134,1937512134.jpg,Mira Corpora,Jeff Jackson,24,Science Fiction & Fantasy,"{'ISBN-13': '9781937512132', 'Title': ""Jeff Jackson's Mira Corpora - A Novel"", 'Authors': ['Jeff Jackson'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
2295,1934781622,1934781622.jpg,The Wild Things (Fur-covered Edition),Dave Eggers,24,Science Fiction & Fantasy,"{'ISBN-13': '9781934781623', 'Title': 'The Wild Things', 'Authors': ['Dave Eggers'], 'Publisher': 'McSweeneys Books', 'Year': '2009', 'Language': 'en'}"
2296,1503944565,1503944565.jpg,Noir (The Illumination Paradox),Jacqueline E. Garlick,24,Science Fiction & Fantasy,"{'ISBN-13': '9781503944565', 'Title': 'Noir', 'Authors': ['Jacqueline Garlick'], 'Publisher': ""Amazon Children's Publishing"", 'Year': '2015', 'Language': 'en'}"
2297,1943670005,1943670005.jpg,Young Gods: A Door Into Darkness (Volume 1),J. Daniel Batt,24,Science Fiction & Fantasy,"{'ISBN-13': '9780990638551', 'Title': 'Young Gods - A Door Into Darkness', 'Authors': ['J. Daniel Batt'], 'Publisher': 'Storyjitsu', 'Year': '2016', 'Language': 'en'}"
2298,989880737,0989880737.jpg,The Rise of Renegade X (Volume 1),Chelsea M Campbell,24,Science Fiction & Fantasy,"{'ISBN-13': '9781606840603', 'Title': 'The Rise Of Renegade X', 'Authors': ['Chelsea M. Campbell'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
2299,988337525,0988337525.jpg,The Geneva Project - Secrets (Volume 2),Christina Benjamin,24,Science Fiction & Fantasy,"{'ISBN-13': '9780988337527', 'Title': 'The Geneva Project - Secrets', 'Authors': ['Christina Benjamin'], 'Publisher': 'Geneva Project', 'Year': '2014', 'Language': 'en'}"
2300,988337517,0988337517.jpg,The Geneva Project - Truth (Volume 1),Christina Benjamin,24,Science Fiction & Fantasy,"{'ISBN-13': '9780988337510', 'Title': 'The Geneva Project - Truth', 'Authors': ['Christina Benjamin'], 'Publisher': 'Geneva Project', 'Year': '2012', 'Language': 'en'}"
2301,1503949753,1503949753.jpg,The Seventh Bride,T. Kingfisher,24,Science Fiction & Fantasy,"{'ISBN-13': '9781503949751', 'Title': 'The Seventh Bride', 'Authors': ['T. Kingfisher'], 'Publisher': '47North', 'Year': '2015', 'Language': 'en'}"
2302,1439155011,1439155011.jpg,Daughter of Darkness,V.C. Andrews,24,Science Fiction & Fantasy,"{'ISBN-13': '9780593357415', 'Title': 'Daughter Of Darkness', 'Authors': ['Terry Brooks'], 'Publisher': 'Del Rey', 'Year': '2022', 'Language': 'en'}"
2303,985805870,0985805870.jpg,Skyfire: Book II of the Summer King Chronicles (Volume 2),Jess E Owen,24,Science Fiction & Fantasy,"{'ISBN-13': '9780985805876', 'Title': 'Skyfire', 'Authors': ['Jess E. Owen'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
2304,1461003164,1461003164.jpg,Footsteps in Time: A Time Travel Fantasy (The After Cilmeri Series),Sarah Woodbury,24,Science Fiction & Fantasy,"{'ISBN-13': '9781461003168', 'Title': 'Footsteps In Time - A Time Travel Fantasy', 'Authors': ['Sarah Woodbury'], 'Publisher': 'Createspace Independent Pub', 'Year': '2011', 'Language': 'en'}"
2305,743298853,0743298853.jpg,The Book of Lost Things: A Novel,John Connolly,24,Science Fiction & Fantasy,"{'ISBN-13': '9781442429345', 'Title': 'The Book Of Lost Things', 'Authors': ['John Connolly'], 'Publisher': 'Simon & Schuster', 'Year': '2011', 'Language': 'en'}"
2306,1496155483,1496155483.jpg,Streetlights Like Fireworks,David Pandolfe,24,Science Fiction & Fantasy,"{'ISBN-13': '9781496155481', 'Title': 'Streetlights Like Fireworks', 'Authors': ['David Pandolfe'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
2307,1505552354,1505552354.jpg,Blooded (Lisen of Solsta) (Volume 3),D. Hart St. Martin,24,Science Fiction & Fantasy,"{'ISBN-13': '9781505552355', 'Title': 'Blooded', 'Authors': ['D. St. Martin', 'Todd Barselow', 'Aidana Raven'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
2308,62407252,0062407252.jpg,Blood of Innocents (Sorcery Ascendant),Mitchell Hogan,24,Science Fiction & Fantasy,"{'ISBN-13': '9780062407252', 'Title': 'Blood Of Innocents', 'Authors': ['Mitchell Hogan'], 'Publisher': 'Harper Voyager', 'Year': '2016', 'Language': 'en'}"
2309,1504002180,1504002180.jpg,Irona 700,Dave Duncan,24,Science Fiction & Fantasy,"{'ISBN-13': '9781504002189', 'Title': 'Irona 700', 'Authors': ['Dave Duncan'], 'Publisher': 'Open Road Media Science & Fantasy', 'Year': '2015', 'Language': 'en'}"
2310,996262814,0996262814.jpg,Path of The Calm (Saga of The Wolf) (Volume 1),Kris A Hiatt,24,Science Fiction & Fantasy,"{'ISBN-13': '9780996262811', 'Title': 'Path Of The Calm', 'Authors': ['Kris Hiatt'], 'Publisher': 'Kris a Hiatt', 'Year': '2015', 'Language': 'en'}"
2311,1514264900,1514264900.jpg,How to be a Mermaid: A Falling in Deep Collection Novella,Erin Hayes,24,Science Fiction & Fantasy,"{'ISBN-13': '9781514264904', 'Title': 'How To Be A Mermaid - A Falling In Deep Collection Novella', 'Authors': ['Erin Hayes'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
2312,069243691X,069243691X.jpg,Bound by Spells (Bound Series) (Volume 2),Stormy Smith,24,Science Fiction & Fantasy,"{'ISBN-13': '9780692436912', 'Title': 'Bound By Spells', 'Authors': ['Stormy Smith'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2313,150315839X,150315839X.jpg,The Moth Saga: Books 4-6,Daniel Arenson,24,Science Fiction & Fantasy,"{'ISBN-13': '9781927601389', 'Title': 'The Moth Saga: Books 4-6', 'Authors': ['Daniel Arenson'], 'Publisher': 'Moonclipse', 'Year': '2014', 'Language': 'en'}"
2314,990930262,0990930262.jpg,Elizabeth Hazel and the Day of Desires,Katie Humphrey,24,Science Fiction & Fantasy,"{'ISBN-13': '9780990930266', 'Title': 'Elizabeth Hazel And The Day Of Desires', 'Authors': ['Katie Humphrey'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2315,1491775009,1491775009.jpg,Return to Eslinar,A. C. Wheeler,24,Science Fiction & Fantasy,"{'ISBN-13': '9781491775004', 'Title': 'Return To Eslinar', 'Authors': ['A. C. Wheeler'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2316,7544268411,7544268411.jpg,The Dark Kawasaki and His Years of Pilgrimage (Chinese Edition),Cun Shang Chun Shu,24,Science Fiction & Fantasy,"{'ISBN-13': '9787544268417', 'Title': '没有色彩的多崎作和他的巡礼之年', 'Authors': ['Haruki Murakami'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
2317,1508457972,1508457972.jpg,Inconsistent,Alexandra Akre,24,Science Fiction & Fantasy,"{'ISBN-13': '9781848900226', 'Title': 'Inconsistent Geometry', 'Authors': ['Chris Mortensen'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
2318,1502983214,1502983214.jpg,Shattered (the Spellbound Series) (Volume 2),Rene Lanausse,24,Science Fiction & Fantasy,"{'ISBN-13': '9780976180463', 'Title': 'Shattered Silence', 'Authors': ['Sherry Soule'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
2319,1492214981,1492214981.jpg,A Song of Swords: Book 3 Whill of Agora (Legends of Agora) (Volume 3),Michael James Ploof,24,Science Fiction & Fantasy,"{'ISBN-13': '9781492214984', 'Title': 'A Song Of Swords - Book 3 Whill Of Agora (Legends Of Agora)', 'Authors': ['Michael James Ploof'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
2320,1517485266,1517485266.jpg,The Last Kinmark (The Kinmark Saga) (Volume 1),Josh Brannan,24,Science Fiction & Fantasy,"{'ISBN-13': '9781517485269', 'Title': 'The Last Kinmark', 'Authors': ['Josh Brannan'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
